px,pz,end_speed,pitch_type,b_score,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,pitch_type_code,year,inning,p_score,type_B,type_S,type_X,stand_L,stand_R
1.15668989702663,1.9337648740810702,87.0,1,1.0,2017110197,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,0,1
-0.829658917242831,2.62272508080395,87.3,1,1.0,2017110197,2.0,0.0,0.0,3.0,0.0,0.0,0.0,FB,2017,1,0,0,0,1,0,1
0.179865138000107,2.8867537996021495,86.5,1,2.0,2017110198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
-1.87640222032662,3.0334781355578797,73.1,2,2.0,2017110198,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2017,1,0,1,0,0,1,0
0.462367233079948,1.85681488564364,82.4,1,2.0,2017110198,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,1,0,0,0,1,1,0
-0.7462791732146129,2.5976923477822202,79.0,2,3.0,2017110199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2017,1,0,0,1,0,0,1
0.146303072280789,2.13949660954622,80.8,2,3.0,2017110199,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2017,1,0,0,0,1,0,1
-1.04027313955057,2.97901338372383,86.3,1,3.0,2017110200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
-0.63383398137927,3.56938091385529,86.0,1,3.0,2017110200,1.0,0.0,0.0,2.0,1.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
0.181377226991376,3.1841213137433098,86.4,1,3.0,2017110200,2.0,0.0,0.0,3.0,1.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
0.304504375035154,2.5906952300504,86.3,1,3.0,2017110200,2.0,1.0,0.0,4.0,1.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
-1.19313823232677,1.5739894405444699,78.2,3,3.0,2017110200,2.0,2.0,0.0,5.0,1.0,0.0,0.0,OS,2017,1,0,1,0,0,1,0
0.662065548956685,1.7450422333006002,82.4,1,3.0,2017110200,3.0,2.0,0.0,6.0,1.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
0.9332220580395241,1.6330261116209799,79.4,2,3.0,2017110201,0.0,0.0,1.0,1.0,1.0,0.0,0.0,BR,2017,1,0,0,1,0,0,1
0.299712786698167,1.5626656841734698,85.7,1,3.0,2017110201,0.0,1.0,1.0,2.0,1.0,0.0,0.0,FB,2017,1,0,0,1,0,0,1
1.06456781834364,0.149932955857345,80.6,2,3.0,2017110201,0.0,2.0,1.0,3.0,1.0,0.0,0.0,BR,2017,1,0,1,0,0,0,1
0.47849927888027005,0.533801652621219,80.1,2,3.0,2017110201,1.0,2.0,1.0,4.0,1.0,0.0,0.0,BR,2017,1,0,1,0,0,0,1
-1.4840406019813501,1.4154953516133202,77.8,3,3.0,2017110201,2.0,2.0,1.0,5.0,1.0,0.0,0.0,OS,2017,1,0,1,0,0,0,1
1.23168193107614,1.3993362350223602,87.2,1,3.0,2017110201,3.0,2.0,1.0,6.0,1.0,0.0,0.0,FB,2017,1,0,1,0,0,0,1
-0.26925419687158,2.35892477074854,72.8,2,3.0,2017110202,0.0,0.0,1.0,1.0,1.0,1.0,0.0,BR,2017,1,0,0,1,0,1,0
-0.149727570622,1.46487401237914,86.8,1,3.0,2017110202,0.0,1.0,1.0,2.0,1.0,1.0,0.0,FB,2017,1,0,1,0,0,1,0
-0.806875275257022,2.55482100348177,84.8,1,3.0,2017110202,1.0,1.0,1.0,3.0,1.0,1.0,0.0,FB,2017,1,0,0,1,0,1,0
0.41704493229370104,1.4211725031003202,81.4,1,3.0,2017110202,1.0,2.0,1.0,4.0,1.0,1.0,0.0,FB,2017,1,0,0,0,1,1,0
0.668995361033215,1.54043087347812,79.5,2,3.0,2017110203,0.0,0.0,2.0,1.0,1.0,1.0,0.0,BR,2017,1,0,0,1,0,0,1
2.15060070686667,0.074879711143789,80.1,2,3.0,2017110203,0.0,1.0,2.0,2.0,1.0,1.0,0.0,BR,2017,1,0,1,0,0,0,1
-0.20013489856946104,2.9109120419043704,86.9,1,3.0,2017110203,1.0,1.0,2.0,3.0,1.0,1.0,0.0,FB,2017,1,0,0,1,0,0,1
0.13176703900403802,2.62346180486875,87.1,1,3.0,2017110203,1.0,2.0,2.0,4.0,1.0,1.0,0.0,FB,2017,1,0,0,1,0,0,1
-1.51268661188143,1.9340899770438702,79.8,3,3.0,2017110203,1.0,2.0,2.0,5.0,1.0,1.0,0.0,OS,2017,1,0,1,0,0,0,1
0.213703595269906,1.6695571637749897,81.5,2,3.0,2017110203,2.0,2.0,2.0,6.0,1.0,1.0,0.0,BR,2017,1,0,0,0,1,0,1
-0.8954802832715542,2.3492117492575497,79.5,2,4.0,2017110204,0.0,0.0,2.0,1.0,1.0,0.0,1.0,BR,2017,1,0,0,1,0,0,1
0.0464993592793114,1.6417443914674898,86.1,1,4.0,2017110204,0.0,1.0,2.0,2.0,1.0,0.0,1.0,FB,2017,1,0,0,1,0,0,1
0.24354676490244,1.897833225364,79.7,2,4.0,2017110204,0.0,2.0,2.0,3.0,1.0,0.0,1.0,BR,2017,1,0,0,1,0,0,1
-0.589961330523461,1.2213675255261298,72.8,2,4.0,2017110208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2017,2,0,0,1,0,1,0
0.6294405544580289,1.2477843220750802,85.6,1,4.0,2017110208,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2017,2,0,1,0,0,1,0
-0.992746059128045,2.98584839905699,85.4,1,4.0,2017110208,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,2,0,0,1,0,1,0
-1.5137960747622299,1.5843946922663998,78.6,3,4.0,2017110208,1.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2017,2,0,1,0,0,1,0
-1.38056418913174,2.2158069326582597,79.9,3,4.0,2017110208,2.0,2.0,0.0,5.0,0.0,0.0,0.0,OS,2017,2,0,1,0,0,1,0
-0.504795307607684,2.6537588108608596,73.2,2,4.0,2017110208,3.0,2.0,0.0,6.0,0.0,0.0,0.0,BR,2017,2,0,0,1,0,1,0
0.6785912355521659,1.80087881296361,79.0,2,4.0,2017110209,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2017,2,0,0,1,0,0,1
-0.17327598297839802,1.55766266461456,87.2,1,4.0,2017110209,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2017,2,0,0,1,0,0,1
0.57180835772108,2.47278902587185,88.6,1,4.0,2017110209,0.0,2.0,1.0,3.0,0.0,0.0,0.0,FB,2017,2,0,0,0,1,0,1
0.41731136200137897,3.17156790689762,84.4,1,4.0,2017110210,0.0,0.0,1.0,1.0,0.0,1.0,0.0,FB,2017,2,0,0,1,0,1,0
-0.596936804430974,1.5944127990937298,73.0,2,4.0,2017110210,0.0,1.0,1.0,2.0,0.0,1.0,0.0,BR,2017,2,0,0,0,1,1,0
0.57584885741121,1.03544470978504,78.7,2,5.0,2017110211,0.0,0.0,1.0,1.0,0.0,1.0,0.0,BR,2017,2,0,1,0,0,0,1
0.19738623676320102,2.60448500318631,85.9,1,5.0,2017110211,1.0,0.0,1.0,2.0,0.0,1.0,0.0,FB,2017,2,0,0,1,0,0,1
0.21285084540206,2.49666036972088,85.6,1,5.0,2017110211,1.0,1.0,1.0,3.0,0.0,1.0,0.0,FB,2017,2,0,0,1,0,0,1
0.7756173427715171,2.7483111940151805,86.5,1,5.0,2017110211,1.0,2.0,1.0,4.0,0.0,1.0,0.0,FB,2017,2,0,0,1,0,0,1
0.348283546665224,1.1597259026020401,71.5,2,5.0,2017110212,0.0,0.0,2.0,1.0,0.0,1.0,0.0,BR,2017,2,0,1,0,0,1,0
0.584983490884842,1.42286688994164,79.7,3,5.0,2017110212,1.0,0.0,2.0,2.0,0.0,1.0,0.0,OS,2017,2,0,0,1,0,1,0
0.105732381399913,1.9826882498228702,86.4,1,5.0,2017110212,1.0,1.0,2.0,3.0,0.0,1.0,0.0,FB,2017,2,0,0,0,1,1,0
-1.0151498422663399,3.4859953211721404,84.5,1,5.0,2017110216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,3,0,1,0,0,0,1
-0.332239094830388,3.19308427354846,70.4,2,5.0,2017110216,1.0,0.0,0.0,2.0,0.0,0.0,0.0,BR,2017,3,0,0,1,0,0,1
-0.41514677659747296,1.77841115842798,79.0,2,5.0,2017110216,1.0,1.0,0.0,3.0,0.0,0.0,0.0,BR,2017,3,0,0,1,0,0,1
0.848168701065654,1.1692516801126103,80.3,2,5.0,2017110216,1.0,2.0,0.0,4.0,0.0,0.0,0.0,BR,2017,3,0,1,0,0,0,1
0.30466058128270895,1.33234935154633,79.4,2,5.0,2017110216,2.0,2.0,0.0,5.0,0.0,0.0,0.0,BR,2017,3,0,0,0,1,0,1
-0.20170041191812801,1.77900337705693,70.4,2,5.0,2017110217,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2017,3,0,0,0,1,1,0
-0.162635459406161,2.23659041965102,83.8,1,5.0,2017110218,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2017,3,0,0,1,0,0,1
1.5547412630243,2.42157806725314,84.8,1,5.0,2017110218,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2017,3,0,1,0,0,0,1
0.14697729058477,0.46114214179374896,79.3,3,5.0,2017110218,1.0,1.0,2.0,3.0,0.0,0.0,0.0,OS,2017,3,0,0,1,0,0,1
0.42628107233628104,3.07063338852143,85.1,1,5.0,2017110218,1.0,2.0,2.0,4.0,0.0,0.0,0.0,FB,2017,3,0,0,1,0,0,1
-0.48895903196733603,0.797933125942063,79.2,3,5.0,2017110218,1.0,2.0,2.0,5.0,0.0,0.0,0.0,OS,2017,3,0,0,1,0,0,1
-0.8638171616289381,2.19457702095677,83.3,1,5.0,2017110224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,4,1,0,1,0,0,1
-0.64788061876273,2.06539793368156,76.6,2,5.0,2017110224,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2017,4,1,0,1,0,0,1
0.9445997406058291,1.28825602523262,84.9,1,5.0,2017110224,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2017,4,1,1,0,0,0,1
0.35300954978455396,1.2579598980376399,78.0,2,5.0,2017110224,1.0,2.0,0.0,4.0,0.0,0.0,0.0,BR,2017,4,1,0,1,0,0,1
0.8367602413632671,2.78029298679964,78.5,2,5.0,2017110225,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2017,4,1,1,0,0,1,0
-0.7093983296768621,1.12092939638999,71.7,2,5.0,2017110225,1.0,0.0,1.0,2.0,0.0,0.0,0.0,BR,2017,4,1,0,1,0,1,0
0.182591078305467,2.37576630864992,85.9,1,5.0,2017110225,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2017,4,1,0,1,0,1,0
0.451228207498705,1.9087320214523,81.2,1,5.0,2017110225,1.0,2.0,1.0,4.0,0.0,0.0,0.0,FB,2017,4,1,0,0,1,1,0
0.13502084461416802,2.428280002487,77.1,2,5.0,2017110226,0.0,0.0,1.0,1.0,0.0,1.0,0.0,BR,2017,4,1,0,0,1,0,1
-2.17613868637605,3.9654099725284304,85.3,1,5.0,2017110227,0.0,0.0,2.0,1.0,0.0,0.0,1.0,FB,2017,4,1,1,0,0,1,0
-0.17268500734311,3.98113814164136,84.0,1,5.0,2017110227,1.0,0.0,2.0,2.0,0.0,0.0,1.0,FB,2017,4,1,1,0,0,1,0
0.8318580989366421,1.18607792882058,80.0,3,5.0,2017110227,2.0,0.0,2.0,3.0,0.0,0.0,1.0,OS,2017,4,1,1,0,0,1,0
-1.02179157596953,2.0649494671327,85.9,1,5.0,2017110228,0.0,0.0,2.0,1.0,1.0,0.0,1.0,FB,2017,4,1,1,0,0,0,1
-0.0166778878877937,2.25837581774761,79.9,3,5.0,2017110228,1.0,0.0,2.0,2.0,1.0,0.0,1.0,OS,2017,4,1,0,1,0,0,1
0.5977078406220301,2.03687997349171,79.7,2,5.0,2017110228,1.0,1.0,2.0,3.0,1.0,0.0,1.0,BR,2017,4,1,0,1,0,0,1
0.7581392559261751,1.32380224318947,79.3,3,5.0,2017110228,1.0,2.0,2.0,4.0,1.0,0.0,1.0,OS,2017,4,1,1,0,0,0,1
1.2503758853962,1.6243027231155902,86.6,1,5.0,2017110228,2.0,2.0,2.0,5.0,1.0,0.0,1.0,FB,2017,4,1,1,0,0,0,1
0.38053400481090904,2.48525598030107,87.2,1,5.0,2017110228,3.0,2.0,2.0,6.0,1.0,0.0,1.0,FB,2017,4,1,0,1,0,0,1
0.37960597859526096,2.40113399463191,72.3,2,5.0,2017110228,3.0,2.0,2.0,7.0,1.0,0.0,1.0,BR,2017,4,1,0,0,1,0,1
-0.10033687395885302,2.15699595533275,71.6,2,5.0,2017110235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2017,5,3,0,1,0,1,0
-0.990667586351673,1.6263749483812902,85.1,1,5.0,2017110235,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2017,5,3,1,0,0,1,0
-0.263785990553878,2.7030213625132697,84.2,1,5.0,2017110235,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,1,0
-0.391432958251715,0.980065601952862,78.6,3,5.0,2017110235,1.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2017,5,3,0,1,0,1,0
0.573762082633323,2.40920580297499,76.3,2,5.0,2017110236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,BR,2017,5,3,0,1,0,0,1
-0.249394431227868,0.676484688346777,78.6,3,5.0,2017110236,0.0,1.0,1.0,2.0,0.0,0.0,0.0,OS,2017,5,3,1,0,0,0,1
0.927139239274682,1.94784954854721,86.3,1,5.0,2017110236,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2017,5,3,1,0,0,0,1
1.2067010913771101,1.2357973477797701,78.6,2,5.0,2017110236,2.0,1.0,1.0,4.0,0.0,0.0,0.0,BR,2017,5,3,1,0,0,0,1
-0.0623655243470539,1.73190328995215,86.1,1,5.0,2017110236,3.0,1.0,1.0,5.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,0,1
0.25635244479346103,2.76939179782576,86.9,1,5.0,2017110236,3.0,2.0,1.0,6.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,0,1
0.191497890421138,2.9247524960440803,85.2,1,5.0,2017110237,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,1,0
0.27209905274746304,3.3442708342245,86.2,1,5.0,2017110237,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,1,0
-0.262773269141353,4.01456510271634,85.6,1,5.0,2017110237,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2017,5,3,0,1,0,1,0
-1.50790005821589,3.23907997604792,85.5,1,0.0,2017116171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
-0.251323577070542,2.7167672450494,85.4,1,0.0,2017116171,1.0,0.0,0.0,2.0,0.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
-0.0972314791852226,3.5522976967539703,86.7,1,0.0,2017116171,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
0.14434247687600502,0.8490858459022471,72.4,2,0.0,2017116171,1.0,2.0,0.0,4.0,0.0,0.0,0.0,BR,2017,1,0,1,0,0,1,0
-1.21521357922019,3.28564084541744,87.2,1,0.0,2017116171,2.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
0.6223716403251529,1.6879841236388897,79.8,3,0.0,2017116171,3.0,2.0,0.0,6.0,0.0,0.0,0.0,OS,2017,1,0,0,1,0,1,0
-0.774919570607379,2.9321572444769504,86.8,1,0.0,2017116172,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2017,1,0,0,1,0,1,0
1.1867543874716298,3.46704699653743,85.9,1,0.0,2017116172,0.0,1.0,1.0,2.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
0.0562636179651484,1.6601678602961,87.2,1,0.0,2017116172,1.0,1.0,1.0,3.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,1,0
-0.9469073627034621,2.07126406062538,72.8,2,0.0,2017116172,2.0,1.0,1.0,4.0,0.0,0.0,0.0,BR,2017,1,0,0,1,0,1,0
-0.53042086416726,2.81402113895001,88.4,1,0.0,2017116172,2.0,2.0,1.0,5.0,0.0,0.0,0.0,FB,2017,1,0,0,0,1,1,0
0.37869919649498107,3.02609732469263,87.3,1,0.0,2017116173,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2017,1,0,0,1,0,0,1
-0.736781694186002,2.88797834839962,79.1,2,0.0,2017116173,0.0,1.0,2.0,2.0,0.0,0.0,0.0,BR,2017,1,0,0,1,0,0,1
-0.340153814806246,4.23017282234515,87.4,1,0.0,2017116173,0.0,2.0,2.0,3.0,0.0,0.0,0.0,FB,2017,1,0,1,0,0,0,1
0.125540076211409,0.8850127372262441,78.9,3,0.0,2017116173,1.0,2.0,2.0,4.0,0.0,0.0,0.0,OS,2017,1,0,1,0,0,0,1
-0.0366566798357021,2.45965922073046,79.4,2,0.0,2017116173,2.0,2.0,2.0,5.0,0.0,0.0,0.0,BR,2017,1,0,0,1,0,0,1
-0.148424752357879,1.5011382859269,80.1,3,0.0,2017116173,2.0,2.0,2.0,6.0,0.0,0.0,0.0,OS,2017,1,0,0,1,0,0,1
-0.40336807282165205,2.74177034417683,71.3,2,0.0,2017116179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BR,2017,2,2,0,1,0,1,0
1.1186836559959399,3.90531397415547,83.6,1,0.0,2017116179,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2017,2,2,1,0,0,1,0
0.455029492762298,3.2335679432683997,84.7,1,0.0,2017116179,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,2,2,0,1,0,1,0
1.24551117084207,2.7654992479954,82.1,1,0.0,2017116179,1.0,2.0,0.0,4.0,0.0,0.0,0.0,FB,2017,2,2,0,1,0,1,0
-1.7161292247502198,2.95581623600637,87.2,1,0.0,2017116179,1.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2017,2,2,1,0,0,1,0
-0.15668200403542,4.48714257171253,86.5,1,0.0,2017116179,2.0,2.0,0.0,6.0,0.0,0.0,0.0,FB,2017,2,2,1,0,0,1,0
-1.75341337615455,2.4602993030077203,78.4,3,0.0,2017116179,3.0,2.0,0.0,7.0,0.0,0.0,0.0,OS,2017,2,2,1,0,0,1,0
0.0858580903432306,2.50236193280329,78.1,2,0.0,2017116180,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BR,2017,2,2,0,1,0,0,1
0.26088005547215803,3.2858798546482,84.7,1,0.0,2017116180,0.0,1.0,0.0,2.0,1.0,0.0,0.0,FB,2017,2,2,0,1,0,0,1
1.8062843346966002,0.8108107026042279,79.3,2,0.0,2017116180,0.0,2.0,0.0,3.0,1.0,0.0,0.0,BR,2017,2,2,1,0,0,0,1
-1.02385314816825,1.92396643822955,77.7,2,0.0,2017116180,1.0,2.0,0.0,4.0,1.0,0.0,0.0,BR,2017,2,2,0,1,0,0,1
1.3151197465396103,2.3878445941832798,85.4,1,0.0,2017116181,0.0,0.0,1.0,1.0,1.0,0.0,0.0,FB,2017,2,2,1,0,0,1,0
0.243323110139272,3.27235270513143,86.7,1,0.0,2017116181,1.0,0.0,1.0,2.0,1.0,0.0,0.0,FB,2017,2,2,0,1,0,1,0
1.55280521018713,2.29653571888878,80.9,1,0.0,2017116181,1.0,1.0,1.0,3.0,1.0,0.0,0.0,FB,2017,2,2,1,0,0,1,0
0.109417921326242,1.65124717981453,86.0,1,0.0,2017116181,2.0,1.0,1.0,4.0,1.0,0.0,0.0,FB,2017,2,2,0,1,0,1,0
-0.3881713168598279,1.6907748052637,80.2,3,0.0,2017116181,2.0,2.0,1.0,5.0,1.0,0.0,0.0,OS,2017,2,2,0,1,0,1,0
-0.22015729048057198,2.20150297299413,79.3,3,0.0,2017116181,2.0,2.0,1.0,6.0,1.0,0.0,0.0,OS,2017,2,2,0,1,0,1,0
1.2254939769163702,2.4656113173504703,78.9,2,0.0,2017116182,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BR,2017,2,2,1,0,0,0,1
0.876045152111782,1.8745957732919198,77.3,2,0.0,2017116182,1.0,0.0,2.0,2.0,1.0,0.0,0.0,BR,2017,2,2,0,1,0,0,1
0.7825576210837071,2.4180687292464103,85.5,1,0.0,2017116182,1.0,1.0,2.0,3.0,1.0,0.0,0.0,FB,2017,2,2,0,0,1,0,1
0.394523958424419,1.72422096254591,85.6,1,0.0,2017116186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,0,1
0.0444967992434325,2.75939479024782,77.7,2,0.0,2017116186,0.0,1.0,0.0,2.0,0.0,0.0,0.0,BR,2017,3,2,0,1,0,0,1
0.36735712879654603,3.41617762978153,87.6,1,0.0,2017116186,0.0,2.0,0.0,3.0,0.0,0.0,0.0,FB,2017,3,2,0,0,1,0,1
-0.153484416846583,3.0230322452877303,83.7,1,0.0,2017116187,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,0,1
1.3205347189040701,1.6035346568785,78.3,2,0.0,2017116187,0.0,1.0,1.0,2.0,0.0,0.0,0.0,BR,2017,3,2,0,1,0,0,1
1.25569323907671,2.08303892275203,79.0,2,0.0,2017116187,0.0,2.0,1.0,3.0,0.0,0.0,0.0,BR,2017,3,2,1,0,0,0,1
1.09981019905745,2.68195562097427,85.4,1,0.0,2017116187,1.0,2.0,1.0,4.0,0.0,0.0,0.0,FB,2017,3,2,1,0,0,0,1
1.23332457060396,1.6890301186616599,80.8,2,0.0,2017116187,2.0,2.0,1.0,5.0,0.0,0.0,0.0,BR,2017,3,2,0,1,0,0,1
-1.03146211766761,2.10715756068568,82.1,1,0.0,2017116188,0.0,0.0,2.0,1.0,0.0,0.0,0.0,FB,2017,3,2,1,0,0,1,0
-0.8190229099014549,2.65354321577347,78.2,3,0.0,2017116188,1.0,0.0,2.0,2.0,0.0,0.0,0.0,OS,2017,3,2,0,1,0,1,0
0.371481133988785,2.2414888733577403,86.7,1,0.0,2017116188,1.0,1.0,2.0,3.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,1,0
1.10888385847745,1.97063324502574,82.2,1,0.0,2017116188,1.0,2.0,2.0,4.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,1,0
-0.16524031146753698,2.70571185237616,82.3,1,0.0,2017116188,1.0,2.0,2.0,5.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,1,0
-1.3281518344966698,3.49958659783258,86.0,1,0.0,2017116188,1.0,2.0,2.0,6.0,0.0,0.0,0.0,FB,2017,3,2,1,0,0,1,0
-0.8764338243213521,2.9818001335799,77.5,3,0.0,2017116188,2.0,2.0,2.0,7.0,0.0,0.0,0.0,OS,2017,3,2,0,1,0,1,0
-0.119309694190733,1.90662521974161,87.3,1,0.0,2017116188,2.0,2.0,2.0,8.0,0.0,0.0,0.0,FB,2017,3,2,0,1,0,1,0
-0.7223774577253571,3.4047823675056406,84.6,1,0.0,2017116200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,4,9,0,1,0,1,0
0.6994368031688599,3.98784913000027,83.5,1,0.0,2017116200,0.0,1.0,0.0,2.0,0.0,0.0,0.0,FB,2017,4,9,1,0,0,1,0
0.7077363654046249,3.0389481400826095,79.2,2,0.0,2017116200,1.0,1.0,0.0,3.0,0.0,0.0,0.0,BR,2017,4,9,0,1,0,1,0
-0.565783937801082,1.32127266066606,77.0,3,0.0,2017116200,1.0,2.0,0.0,4.0,0.0,0.0,0.0,OS,2017,4,9,0,0,1,1,0
1.1938972369253402,1.55435904963429,78.5,2,0.0,2017116201,0.0,0.0,0.0,1.0,1.0,0.0,0.0,BR,2017,4,9,0,1,0,0,1
1.26617562485014,2.3718240253686402,78.1,2,0.0,2017116201,0.0,1.0,0.0,2.0,1.0,0.0,0.0,BR,2017,4,9,1,0,0,0,1
1.10676116382783,1.6111666808478,79.5,2,0.0,2017116201,1.0,1.0,0.0,3.0,1.0,0.0,0.0,BR,2017,4,9,0,1,0,0,1
-1.43587937387965,4.56397989103582,84.6,1,0.0,2017116201,1.0,2.0,0.0,4.0,1.0,0.0,0.0,FB,2017,4,9,1,0,0,0,1
0.0386267048224396,3.10923917344441,86.3,1,0.0,2017116201,2.0,2.0,0.0,5.0,1.0,0.0,0.0,FB,2017,4,9,0,0,1,0,1
0.661694973910193,2.18567289345127,72.1,2,0.0,2017116202,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2017,4,9,1,0,0,1,0
-1.84960604255252,4.42523240131449,68.8,2,0.0,2017116202,1.0,0.0,2.0,2.0,0.0,0.0,0.0,BR,2017,4,9,1,0,0,1,0
-1.00409581009384,3.67212159610505,85.3,1,0.0,2017116202,2.0,0.0,2.0,3.0,0.0,0.0,0.0,FB,2017,4,9,1,0,0,1,0
0.38086502762710706,2.6890750499948104,85.4,1,0.0,2017116202,3.0,0.0,2.0,4.0,0.0,0.0,0.0,FB,2017,4,9,0,0,1,1,0
0.39489726412150206,2.38108461316075,78.1,2,1.0,2017116203,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2017,4,9,0,1,0,0,1
-1.0572643525510999,3.48505906368685,84.0,1,1.0,2017116203,0.0,1.0,2.0,2.0,0.0,0.0,0.0,FB,2017,4,9,0,0,1,0,1
0.0176441729344789,1.36934030798942,85.1,1,1.0,2017116214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FB,2017,5,15,1,0,0,1,0
-0.33511213048067,1.6943970706682,76.9,3,1.0,2017116214,1.0,0.0,0.0,2.0,0.0,0.0,0.0,OS,2017,5,15,0,1,0,1,0
-0.00886514896459743,3.7755762226859395,85.0,1,1.0,2017116214,1.0,1.0,0.0,3.0,0.0,0.0,0.0,FB,2017,5,15,1,0,0,1,0
-0.29562774382525703,3.04933234245921,76.9,3,1.0,2017116214,2.0,1.0,0.0,4.0,0.0,0.0,0.0,OS,2017,5,15,0,1,0,1,0
1.01523523839544,2.9229594197237097,81.6,1,1.0,2017116214,2.0,2.0,0.0,5.0,0.0,0.0,0.0,FB,2017,5,15,0,1,0,1,0
0.233708341117113,2.66494348207679,78.0,3,1.0,2017116214,2.0,2.0,0.0,6.0,0.0,0.0,0.0,OS,2017,5,15,0,1,0,1,0
0.261603511134772,3.77432070824017,85.6,1,1.0,2017116214,2.0,2.0,0.0,7.0,0.0,0.0,0.0,FB,2017,5,15,0,1,0,1,0
0.8873487270163299,3.09002419405361,84.9,1,1.0,2017116215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,FB,2017,5,15,1,0,0,0,1
0.440076166819319,2.9971703371121095,77.9,2,1.0,2017116215,1.0,0.0,1.0,2.0,0.0,0.0,0.0,BR,2017,5,15,0,0,1,0,1
0.706409549666148,2.2848107151863997,77.6,2,1.0,2017116216,0.0,0.0,2.0,1.0,0.0,0.0,0.0,BR,2017,5,15,0,0,1,0,1
-0.307697081374656,2.25163233145993,76.7,2,1.0,2017116217,0.0,0.0,2.0,1.0,1.0,0.0,0.0,BR,2017,5,15,0,1,0,0,1
0.4548113131774621,2.36934328751708,83.4,1,1.0,2017116217,0.0,1.0,2.0,2.0,1.0,0.0,0.0,FB,2017,5,15,0,1,0,0,1
